TransactionAmount,TransactionType,Location,Channel,CustomerOccupation,CustomerAge,LoginAttempts,AccountBalance,TransactionDuration,Balance_to_Transaction_Ratio,Transaction_Intensity,Cluster_KMeans
108.06893254835057,OnlinePurchase,Bali,MobileBanking,Employee,36,1,3448.8219771259583,27.84808594299147,31.620571472972703,108.06893254835057,2
168.72181854612705,Withdrawal,Bali,InternetBanking,Student,46,2,3453.898098716083,33.39870767549657,20.350348165621273,337.4436370922541,1
364.46314954635443,OnlinePurchase,Jakarta,Branch,Employee,50,6,5816.499089495406,41.17464970923799,15.915418823253084,2186.7788972781264,0
176.2315579602004,Transfer,Bandung,ATM,Entrepreneur,19,3,3512.8917166912797,21.667624124142378,19.82091540085736,528.6946738806012,2
197.14564490874102,OnlinePurchase,Bandung,ATM,Employee,28,2,7409.9805164286045,16.463308935354945,37.396635792027546,394.29128981748204,2
158.53134520577026,Withdrawal,Surabaya,InternetBanking,Entrepreneur,64,3,8727.289699413981,54.56877440288025,54.70579896481882,475.5940356173108,3
254.27694356863822,OnlinePurchase,Medan,MobileBanking,Employee,50,1,556.674190695011,76.6218825968721,2.180667720762388,254.27694356863822,1
97.26954704720696,Withdrawal,Surabaya,Branch,Entrepreneur,58,3,6040.523303809242,92.33021358352322,61.46892384583274,291.80864114162085,1
183.61967208012993,OnlinePurchase,Surabaya,Branch,Freelancer,57,1,879.0355934922281,33.73961141089121,4.761332222011005,183.61967208012993,1
268.91097510870935,Transfer,Surabaya,ATM,Employee,18,1,2279.742348088045,38.218718433613624,8.446275099298411,268.91097510870935,2
236.76369698791243,Withdrawal,Bandung,InternetBanking,Student,59,2,5955.295963780984,29.273041512273824,25.04712047812641,473.52739397582485,1
201.95715595710993,Withdrawal,Jakarta,MobileBanking,Freelancer,34,0,3112.6046613758463,53.648191912364055,15.336264674666705,0.0,2
203.82118050555795,Withdrawal,Bali,ATM,Freelancer,33,0,5521.8405134218865,36.77979253806249,26.959323736892767,0.0,2
287.49483921741273,Withdrawal,Bandung,ATM,Employee,19,2,5062.120944718275,28.83269937515221,17.54666030924528,574.9896784348255,2
753.3839036254737,OnlinePurchase,Bali,MobileBanking,Freelancer,21,1,1703.872894378013,8.375934683155382,2.258628380310628,753.3839036254737,2
103.12042000226026,OnlinePurchase,Bali,Branch,Entrepreneur,49,3,6314.825746334658,2.642888474738458,60.649253491270734,309.36126000678075,3
767.2022792142068,Transfer,Medan,Branch,Entrepreneur,24,1,5597.995316455745,9.796414138909649,7.287137083454019,767.2022792142068,0
99.09475335951431,Transfer,Surabaya,InternetBanking,Employee,46,1,5077.653375537906,51.6826434420339,50.72846682882864,99.09475335951431,1
18.421619433477726,OnlinePurchase,Medan,ATM,Freelancer,26,2,3703.9009562318297,21.922016653748678,190.71020153176752,36.84323886695545,3
129.10680113437903,Payment,Surabaya,InternetBanking,Student,52,3,5779.339873690702,54.765551030917386,44.41996746750841,387.3204034031371,1
257.75391130024207,Withdrawal,Bandung,Branch,Employee,22,2,2412.210356391606,20.88927805607249,9.322411183159376,515.5078226004841,2
654.1916179176245,OnlinePurchase,Bali,MobileBanking,Employee,38,2,2983.945192901215,30.961893746670192,4.5543091689496835,1308.383235835249,0
90.60770020225783,Transfer,Medan,Branch,Freelancer,34,0,5641.855478010736,2.5349834043593207,61.58713149172238,0.0,2
286.2969714723342,Withdrawal,Bandung,Branch,Entrepreneur,56,0,7060.304328433804,23.332777372441917,24.57493475218791,0.0,1
57.2687933579927,Transfer,Bandung,ATM,Freelancer,31,1,4045.73923606844,12.546285422327816,69.43234968351182,57.2687933579927,2
639.0467625960251,Payment,Surabaya,Branch,Student,49,4,5914.0218087222065,16.873643767344355,9.239983942321613,2556.1870503841005,0
444.00957732126625,Withdrawal,Bali,InternetBanking,Student,32,3,5409.916364334534,51.821811642337316,12.15685378480955,1332.0287319637987,0
135.76510318281728,Payment,Surabaya,MobileBanking,Student,38,5,5828.609156908812,8.29349894716289,42.61766357985024,678.8255159140864,3
491.603134929398,Payment,Surabaya,ATM,Student,31,0,3616.4332589669257,54.29431096436964,7.341474307680256,0.0,2
182.7751652773448,Payment,Bandung,MobileBanking,Employee,58,0,4701.505689655311,20.925212683659545,25.58292184126196,0.0,1
459.5784735203609,OnlinePurchase,Surabaya,InternetBanking,Student,33,0,4923.530708164573,30.653102620802418,10.689884550036222,0.0,2
200.81345081908202,Transfer,Jakarta,InternetBanking,Student,18,0,7996.775064702318,5.437786245521607,39.62458910566431,0.0,2
207.36684632133532,Withdrawal,Bali,Branch,Student,57,1,2791.007742672784,4.0894774066355275,13.394682464832238,207.36684632133532,1
138.06466551629134,OnlinePurchase,Surabaya,InternetBanking,Freelancer,35,1,2192.419629994313,9.261382452870533,15.765468689366473,138.06466551629134,2
312.84102497718754,Transfer,Surabaya,Branch,Entrepreneur,51,1,10998.779144750075,14.72978404170314,35.04570234420294,312.84102497718754,3
219.22095366795716,OnlinePurchase,Medan,ATM,Entrepreneur,43,4,5617.93949337476,25.25088521217428,25.510467554533108,876.8838146718286,0
290.75111337854787,Transfer,Bali,MobileBanking,Entrepreneur,53,3,6097.013275331352,14.742845377506764,20.89799488586856,872.2533401356436,1
44.0464486191567,Withdrawal,Bali,Branch,Student,38,2,6284.334906614072,35.457187882796006,139.5078879523826,88.0928972383134,3
470.4156888713419,Withdrawal,Surabaya,Branch,Freelancer,18,1,6543.77044464612,12.112677233739149,13.881104509510791,470.4156888713419,2
549.394939117395,Withdrawal,Jakarta,ATM,Employee,44,0,6797.9979744736665,10.893568110161988,12.351127329358865,0.0,1
218.46079065974018,Withdrawal,Medan,InternetBanking,Freelancer,28,0,6552.9144540755515,43.776015442752005,29.85915814107962,0.0,2
719.244797028587,Transfer,Jakarta,Branch,Employee,55,4,7254.040477173439,23.292559712806028,10.071631905013987,2876.979188114348,0
613.8049987693374,OnlinePurchase,Surabaya,InternetBanking,Freelancer,31,1,5334.782543282516,6.986097725627706,8.677194482740404,613.8049987693374,2
317.56702098395954,Withdrawal,Bali,Branch,Entrepreneur,45,2,7144.449462596316,57.9218829876127,22.42683326268118,635.1340419679191,1
495.7793558443511,Withdrawal,Bali,InternetBanking,Entrepreneur,44,4,8783.97294460592,40.50546095094874,17.68183971670127,1983.1174233774043,0
412.8629097907798,Withdrawal,Jakarta,Branch,Student,39,1,5391.831545440816,30.93745645533833,13.028061751575056,412.8629097907798,2
32.53556410844317,Payment,Bandung,MobileBanking,Entrepreneur,38,1,5961.571019017087,28.48672375014137,177.7686219840911,32.53556410844317,3
161.09955827351357,Withdrawal,Surabaya,MobileBanking,Entrepreneur,41,0,3840.379168035807,29.621349603800816,23.691484473732277,0.0,2
333.02769282716844,Withdrawal,Bali,MobileBanking,Entrepreneur,36,1,4670.345948847649,8.736094354370517,13.981912425638807,333.02769282716844,2
573.2708758054254,Transfer,Bandung,Branch,Freelancer,41,1,5705.705879159123,46.16160962457032,9.935565461432754,573.2708758054254,1
53.33327019772231,Payment,Bali,InternetBanking,Entrepreneur,43,2,4221.532118254886,10.187728406107436,77.69700043624202,106.66654039544461,1
35.15868863778936,Transfer,Bali,ATM,Employee,42,3,5184.957416882112,47.4560328753493,143.39450937563385,105.47606591336807,3
191.51741931082765,OnlinePurchase,Bandung,ATM,Student,62,2,5682.655965692636,62.531908250931565,29.517619683638827,383.0348386216553,1
20.26354144750848,Payment,Jakarta,ATM,Freelancer,61,1,8041.245497079311,37.87841231493808,378.17056565718644,20.26354144750848,3
186.5088413076022,Transfer,Surabaya,MobileBanking,Employee,46,2,3272.4150015001314,18.626961332580695,17.452057079974377,373.0176826152044,1
262.3385420365123,Transfer,Bandung,MobileBanking,Freelancer,27,4,5840.326104866048,93.28124114345026,22.17801488418766,1049.3541681460492,0
86.87109546275896,OnlinePurchase,Bandung,MobileBanking,Entrepreneur,28,1,3791.670865531024,12.83770358541849,43.1503766461861,86.87109546275896,2
190.44609503630005,OnlinePurchase,Bali,InternetBanking,Freelancer,41,2,6532.072628301679,26.25170916871823,34.11964410693848,380.8921900726001,1
387.4617211459664,Withdrawal,Bandung,MobileBanking,Freelancer,41,2,6690.998871951282,34.084866108927805,17.224345431546666,774.9234422919328,0
128.58648924013025,Withdrawal,Surabaya,InternetBanking,Student,29,1,8354.922544287358,27.45712312730633,64.47371630544963,128.58648924013025,3
100.59861572408707,Payment,Jakarta,InternetBanking,Freelancer,24,3,4148.623861545182,9.514447750255428,40.83346836940834,301.79584717226123,2
183.87292686488567,Payment,Jakarta,InternetBanking,Freelancer,57,3,5291.118769278058,8.13722783184135,28.620300760127364,551.618780594657,1
78.67040444873508,OnlinePurchase,Jakarta,Branch,Student,34,1,6608.120141978364,69.62232879960455,82.94322324208159,78.67040444873508,3
684.8891999438595,Payment,Surabaya,ATM,Freelancer,52,6,6317.273940529048,19.80907963915175,9.210341759348479,4109.335199663157,0
205.5128976677539,Withdrawal,Bali,InternetBanking,Freelancer,23,0,24.401849421972656,12.925384217057967,0.11816138215847087,0.0,2
110.00418087400823,OnlinePurchase,Surabaya,ATM,Employee,29,4,3625.106655021804,16.59691813169919,32.65738845581291,440.0167234960329,2
235.01485098739926,Transfer,Bandung,InternetBanking,Employee,32,1,6140.232844977738,56.90863564307374,26.01629863243463,235.01485098739926,2
183.09803769660152,OnlinePurchase,Medan,InternetBanking,Freelancer,49,1,4580.408291525118,4.665436485406327,24.880266779778246,183.09803769660152,1
167.68349522334688,Payment,Medan,MobileBanking,Freelancer,40,2,6622.9023026973955,31.160068473750147,39.262301827029866,335.36699044669376,2
128.5583873637138,Withdrawal,Medan,ATM,Entrepreneur,24,3,7084.148172103995,46.657915930405586,54.67919380793479,385.6751620911414,3
123.4000091898288,Withdrawal,Jakarta,InternetBanking,Employee,55,2,4573.019069243186,27.855258525712667,36.760600734883916,246.8000183796576,1
45.12422264905861,Transfer,Surabaya,ATM,Entrepreneur,48,3,6201.646420651907,14.36285271998148,134.45530492378893,135.37266794717584,3
495.28088193273743,Transfer,Surabaya,MobileBanking,Freelancer,46,2,7912.283808568936,33.69955973646383,15.94315658051344,990.5617638654749,0
303.27634924218785,OnlinePurchase,Jakarta,InternetBanking,Entrepreneur,61,1,7037.006860369421,8.76399252115562,23.127025409287846,303.27634924218785,1
252.1975388014776,Withdrawal,Bandung,MobileBanking,Entrepreneur,45,1,3458.705748395776,30.4321279302582,13.660108090970084,252.1975388014776,1
180.83040252012572,Transfer,Medan,InternetBanking,Student,29,1,4629.733093578231,11.539291786848784,25.46182062741567,180.83040252012572,2
85.48702507930463,Transfer,Medan,MobileBanking,Student,44,3,5054.961306104192,15.844677722945297,58.44762612043858,256.46107523791386,3
104.21972783781013,OnlinePurchase,Jakarta,MobileBanking,Freelancer,21,6,3129.5480396605503,14.525783923983482,29.742977899396966,625.3183670268608,2
50.67331487140188,OnlinePurchase,Medan,Branch,Employee,38,2,7139.9888293398935,14.871473168532107,138.17555245118317,101.34662974280376,3
115.62505672735603,Withdrawal,Bali,InternetBanking,Freelancer,26,1,3710.088905500288,40.82989393590397,31.812108046160848,115.62505672735603,2
74.8817224462919,Payment,Surabaya,InternetBanking,Employee,51,3,4797.151433204758,21.46802228181216,63.218799976504485,224.6451673388757,1
591.761584491061,Payment,Medan,InternetBanking,Student,54,1,7143.681017071633,10.55634755622132,12.051524936800897,591.761584491061,1
370.0338003102926,Withdrawal,Medan,ATM,Employee,38,5,4098.013627038537,9.387585084941504,11.044852581116334,1850.1690015514628,0
212.22687522821667,Payment,Bali,Branch,Entrepreneur,40,1,4326.783643331861,71.55183123992502,20.291924452304173,212.22687522821667,2
94.04330082189193,Withdrawal,Bandung,ATM,Entrepreneur,41,2,5676.100429556678,24.91569429174115,59.72120476111732,188.08660164378387,3
78.50386602130224,Withdrawal,Bandung,InternetBanking,Student,27,3,4182.172333764076,8.151171275297896,52.6033832448287,235.51159806390672,2
171.93827163389523,Transfer,Bali,Branch,Freelancer,55,0,8065.221899185071,32.898706625956635,46.63642016880386,0.0,1
380.53011931804446,Payment,Bandung,MobileBanking,Employee,23,4,3169.1102436722654,37.83464768405604,8.306317334360926,1522.1204772721778,0
52.15682339957798,Withdrawal,Jakarta,Branch,Freelancer,38,2,410.3742673594934,15.283125309044767,7.7200675494606665,104.31364679915596,2
300.5064463171255,Payment,Bali,MobileBanking,Employee,54,3,6685.993084062923,8.862447320263446,22.175290663704658,901.5193389513765,1
115.18807179802215,Payment,Surabaya,InternetBanking,Student,46,4,4284.862656333155,19.99892657084783,36.87867945499459,460.7522871920886,1
133.6285676479453,OnlinePurchase,Surabaya,InternetBanking,Entrepreneur,57,2,3384.7386504641504,8.233394707398817,25.141310715830144,267.2571352958906,1
207.6115054911719,Payment,Surabaya,MobileBanking,Entrepreneur,38,1,5767.828031313732,15.669200385296959,27.648657334280237,207.6115054911719,2
96.91365401032606,Withdrawal,Medan,Branch,Employee,39,3,5838.782281297574,34.88578563547324,59.6319516446788,290.74096203097815,3
165.21920635750556,Transfer,Bali,ATM,Freelancer,52,0,3476.2333428533784,20.37608222016959,20.913547952916275,0.0,1
89.77421270907566,Payment,Bali,Branch,Student,63,3,7373.778638302838,29.76858461537458,81.23208583405983,269.322638127227,3
123.2930288224049,Withdrawal,Bandung,MobileBanking,Student,22,0,6723.754026194864,53.7891769941323,54.09598663656387,0.0,2
341.3332562869664,OnlinePurchase,Bali,MobileBanking,Freelancer,32,3,8949.146571991649,52.70647287224595,26.14162196526382,1023.9997688608992,0
215.78654501486335,Payment,Bali,ATM,Entrepreneur,58,1,4082.73188547427,11.477183656490206,18.832957945772645,215.78654501486335,1
340.4481391083977,Transfer,Bandung,ATM,Freelancer,64,2,5312.53735538484,75.65017551595042,15.558841144242692,680.8962782167954,1
113.9079789638673,Payment,Bali,ATM,Entrepreneur,36,2,5466.663530441184,22.01262862212357,47.57427273314215,227.8159579277346,2
302.0596452584048,Withdrawal,Bali,MobileBanking,Employee,33,2,4346.105397581394,19.441055991724802,14.34075920558698,604.1192905168097,2
38.9760656984254,Payment,Jakarta,InternetBanking,Student,57,5,5806.437834482087,34.59379023611624,145.24785601177342,194.880328492127,3
207.54215714342115,Payment,Bandung,Branch,Employee,64,1,5956.848750794395,23.66743198750877,28.56424251283484,207.54215714342115,1
316.1388607016972,OnlinePurchase,Jakarta,ATM,Freelancer,60,2,5957.759485687288,36.02103164319955,18.78596483731205,632.2777214033944,1
37.23336665908352,Payment,Medan,MobileBanking,Freelancer,40,0,4347.0138284737695,31.538887279475777,113.69686240908113,0.0,3
115.06012396825083,Transfer,Bandung,Branch,Employee,21,2,4581.3559993107365,20.602014804494686,39.473988504130865,230.12024793650167,2
207.43320254661768,Payment,Bali,ATM,Freelancer,38,1,3865.809908542259,32.65089837412846,18.546996645976503,207.43320254661768,2
399.9072739315165,OnlinePurchase,Bali,InternetBanking,Freelancer,41,4,3498.3556560941533,32.619079552508865,8.726096739995162,1599.629095726066,0
123.27950323367473,Withdrawal,Jakarta,Branch,Freelancer,59,3,4872.101868647234,97.98735800529477,39.202778751750685,369.8385097010242,1
293.8165727775661,Payment,Jakarta,Branch,Student,43,2,8033.064202328378,37.13384538745011,27.2476683608597,587.6331455551322,1
516.7649875768661,Payment,Medan,MobileBanking,Student,59,1,9078.098451866425,2.6936289989193734,17.533241276803622,516.7649875768661,1
303.3817006990994,OnlinePurchase,Medan,MobileBanking,Entrepreneur,19,0,7627.716457526489,17.61262086438996,25.059707728839356,0.0,2
170.1646226313012,OnlinePurchase,Bali,MobileBanking,Student,57,3,4072.2433874314015,40.77476700023948,23.791384719745835,510.4938678939036,1
263.18364765064325,OnlinePurchase,Surabaya,InternetBanking,Employee,25,2,5815.343511042394,13.510733836588772,22.012503660834494,526.3672953012865,2
120.26441283558151,Payment,Medan,Branch,Employee,26,4,906.173075117626,20.496648404790207,7.472704101130451,481.05765134232604,2
213.71657892543837,Transfer,Bali,ATM,Student,19,2,4689.992503368065,33.087149526017605,21.842712504266814,427.43315785087674,2
176.83901368016143,OnlinePurchase,Medan,InternetBanking,Employee,31,4,4222.89251293763,42.69145917364767,23.745591170070174,707.3560547206457,2
256.99266972482144,Withdrawal,Bandung,ATM,Freelancer,37,4,8748.674310476006,84.0228663080849,33.91055381460048,1027.9706788992858,0
142.73745558394293,Payment,Jakarta,ATM,Student,19,2,5520.818578120306,61.36084001629544,38.40904624122929,285.47491116788586,2
267.5432514369268,Withdrawal,Bali,MobileBanking,Entrepreneur,21,1,5101.443211292274,23.69161181341432,18.996728400342832,267.5432514369268,2
141.61362501810447,Withdrawal,Medan,ATM,Entrepreneur,52,2,4863.1318380706525,8.835795292445573,34.100050661031084,283.22725003620894,1
367.5841887274186,Transfer,Jakarta,ATM,Student,31,0,4418.274861895818,70.61717101448711,11.987152452606404,0.0,2
153.6250054538482,Withdrawal,Surabaya,InternetBanking,Employee,38,1,6063.114397335254,47.877683267201604,39.211732795346265,153.6250054538482,2
21.266746888861626,OnlinePurchase,Medan,MobileBanking,Student,32,4,3675.1954614665983,22.29576749595713,165.0530937370569,85.0669875554465,3
80.95061658906707,OnlinePurchase,Bali,ATM,Student,56,0,6099.736258977233,21.703975652076906,74.43185314350632,0.0,1
202.86695401263253,Payment,Bandung,ATM,Entrepreneur,37,0,7863.513387147583,6.142264807023033,38.57179024051305,0.0,2
588.3503914512395,Transfer,Jakarta,ATM,Freelancer,23,2,5225.281233736368,17.25257491360674,8.866170803534093,1176.700782902479,0
